customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,tenure,tenure_month,is_female,has_churned,has_phone,has_internet,has_internet_and_phone,service_type,partner_dependents,start_date,average_month,contract_type,phone_type,internet_type
0206-OYVOC,Female,0,Yes,Yes,1,0,2,Mailed check,19.25,864.2,No,44.89350649,45,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,3,6/3/2017,19.25,2 Year,One Line,No Internet Service
0206-TBWLC,Female,0,Yes,No,2,2,1,Mailed check,114.65,6049.5,No,52.76493676,53,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,10/3/2016,114.65,1 Year,Two or More Lines,Fiber Optic
0207-MDKNV,Female,0,No,No,1,2,0,Electronic check,105.1,1582.75,Yes,15.05946717,15,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,11/3/2019,105.1,Month-to-Month,One Line,Fiber Optic
0208-BPQEJ,Female,0,Yes,Yes,1,0,0,Bank transfer (automatic),19.4,198.1,No,10.21134021,10,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,3,4/3/2020,19.4,Month-to-Month,One Line,No Internet Service
0212-ISBBF,Female,0,No,No,0,1,0,Electronic check,50.35,1098.85,No,21.82423039,22,TRUE,FALSE,FALSE,TRUE,FALSE,Internet Only,0,5/3/2019,50.35,Month-to-Month,No Phone Service,DSL
0214-JHPFW,Female,0,Yes,No,0,1,2,Bank transfer (automatic),57.8,4039.3,No,69.88408304,70,TRUE,FALSE,FALSE,TRUE,FALSE,Internet Only,1,5/3/2015,57.8,2 Year,No Phone Service,DSL
0215-BQKGS,Male,0,No,No,1,2,0,Credit card (automatic),84.3,2438.6,No,28.92763938,29,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,10/3/2018,84.3,Month-to-Month,One Line,Fiber Optic
0218-QNVAS,Male,0,Yes,Yes,2,2,1,Bank transfer (automatic),100.55,7113.75,No,70.74838389,71,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,4/3/2015,100.55,1 Year,Two or More Lines,Fiber Optic
0219-QAERP,Male,0,Yes,No,1,0,1,Credit card (automatic),19.8,576.65,No,29.12373737,29,FALSE,FALSE,TRUE,FALSE,FALSE,Phone Only,1,9/3/2018,19.8,1 Year,One Line,No Internet Service
0219-YTZUE,Male,0,Yes,Yes,2,2,0,Bank transfer (automatic),84.8,371.9,Yes,4.385613208,4,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,3,10/3/2020,84.8,Month-to-Month,Two or More Lines,Fiber Optic
0220-EBGCE,Male,0,No,No,1,2,0,Electronic check,85.85,167.3,Yes,1.948747816,2,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,1/3/2021,85.85,Month-to-Month,One Line,Fiber Optic
0221-NAUXK,Male,0,No,Yes,1,0,1,Bank transfer (automatic),19.95,219.5,No,11.00250627,11,FALSE,FALSE,TRUE,FALSE,FALSE,Phone Only,2,3/3/2020,19.95,1 Year,One Line,No Internet Service
0221-WMXNQ,Male,1,No,No,1,2,0,Electronic check,75.35,273.4,No,3.628400796,4,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,11/3/2020,75.35,Month-to-Month,One Line,Fiber Optic
0222-CNVPT,Male,1,No,No,0,1,0,Credit card (automatic),48.8,2555.05,No,52.35758197,52,FALSE,FALSE,FALSE,TRUE,FALSE,Internet Only,0,10/3/2016,48.8,Month-to-Month,No Phone Service,DSL
0224-HJAPT,Male,0,No,No,2,1,0,Electronic check,47.15,223.15,Yes,4.732767762,5,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,10/3/2020,47.15,Month-to-Month,Two or More Lines,DSL
0224-NIJLP,Male,0,Yes,Yes,1,0,2,Mailed check,20.15,165.5,No,8.213399504,8,FALSE,FALSE,TRUE,FALSE,FALSE,Phone Only,3,6/3/2020,20.15,2 Year,One Line,No Internet Service
0224-RLWWD,Female,1,No,No,1,1,0,Electronic check,44.3,89.3,No,2.015801354,2,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,12/3/2020,44.3,Month-to-Month,One Line,DSL
0225-ZORZP,Male,0,No,No,1,2,0,Electronic check,84.3,235.05,No,2.788256228,3,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,12/3/2020,84.3,Month-to-Month,One Line,Fiber Optic
0228-MAUWC,Male,0,No,No,2,1,0,Electronic check,59.55,1144.6,No,19.22082284,19,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,7/3/2019,59.55,Month-to-Month,Two or More Lines,DSL
0229-LFJAF,Male,0,No,No,2,1,2,Bank transfer (automatic),69.65,4908.25,No,70.47020818,70,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,4/3/2015,69.65,2 Year,Two or More Lines,DSL
0230-UBYPQ,Male,1,Yes,No,0,1,1,Bank transfer (automatic),36.1,2298.9,No,63.68144044,64,FALSE,FALSE,FALSE,TRUE,FALSE,Internet Only,1,11/3/2015,36.1,1 Year,No Phone Service,DSL
0230-WEQUW,Male,0,Yes,No,0,1,2,Bank transfer (automatic),56.6,3789.2,No,66.94699647,67,FALSE,FALSE,FALSE,TRUE,FALSE,Internet Only,1,8/3/2015,56.6,2 Year,No Phone Service,DSL
0231-LXVAP,Male,0,No,No,1,2,0,Electronic check,75.9,75.9,Yes,1,1,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,1/3/2021,75.9,Month-to-Month,One Line,Fiber Optic
0233-FTHAV,Female,0,No,No,2,2,1,Bank transfer (automatic),79.2,4765,No,60.16414141,60,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,2/3/2016,79.2,1 Year,Two or More Lines,Fiber Optic
0234-TEVTT,Female,0,Yes,Yes,0,1,1,Credit card (automatic),45,2196.3,No,48.80666667,49,TRUE,FALSE,FALSE,TRUE,FALSE,Internet Only,3,2/3/2017,45,1 Year,No Phone Service,DSL
0235-KGSLC,Female,0,No,No,1,2,0,Credit card (automatic),85.55,85.55,Yes,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,1/3/2021,85.55,Month-to-Month,One Line,Fiber Optic
0236-HFWSV,Male,0,No,No,2,2,0,Electronic check,93.35,1444.65,Yes,15.47562935,15,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,11/3/2019,93.35,Month-to-Month,Two or More Lines,Fiber Optic
0237-YFUTL,Female,0,Yes,No,2,2,0,Bank transfer (automatic),109.65,5405.8,No,49.3005016,49,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,1/3/2017,109.65,Month-to-Month,Two or More Lines,Fiber Optic
0238-WHBIQ,Male,0,Yes,Yes,2,1,2,Credit card (automatic),89.7,6339.3,No,70.6722408,71,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,4/3/2015,89.7,2 Year,Two or More Lines,DSL
0239-OXEXL,Female,0,No,No,2,2,0,Mailed check,84.25,3847.6,No,45.66884273,46,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,5/3/2017,84.25,Month-to-Month,Two or More Lines,Fiber Optic
0244-LGNFY,Female,0,Yes,Yes,2,1,2,Bank transfer (automatic),92.65,6733,No,72.67134377,73,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,2/3/2015,92.65,2 Year,Two or More Lines,DSL
0247-SLUJI,Male,0,Yes,Yes,1,0,0,Mailed check,19.7,19.7,No,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,Phone Only,3,1/3/2021,19.7,Month-to-Month,One Line,No Internet Service
0248-IPDFW,Female,0,No,No,2,1,0,Electronic check,50.1,50.1,No,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,1/3/2021,50.1,Month-to-Month,Two or More Lines,DSL
0248-PGHBZ,Female,1,No,No,1,2,2,Bank transfer (automatic),92.45,6140.85,No,66.42347215,66,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,8/3/2015,92.45,2 Year,One Line,Fiber Optic
0253-ZTEOB,Female,0,Yes,Yes,2,1,2,Electronic check,79.65,3870.3,No,48.5913371,49,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,2/3/2017,79.65,2 Year,Two or More Lines,DSL
0254-FNMCI,Female,0,No,No,1,2,2,Electronic check,109.9,7624.2,No,69.37397634,69,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,5/3/2015,109.9,2 Year,One Line,Fiber Optic
0254-KCJGT,Male,0,Yes,No,2,1,1,Credit card (automatic),81.4,4354.45,No,53.49447174,53,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,9/3/2016,81.4,1 Year,Two or More Lines,DSL
0254-WWRKD,Female,0,Yes,Yes,1,1,1,Credit card (automatic),50.55,3431.75,No,67.88822948,68,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,7/3/2015,50.55,1 Year,One Line,DSL
0256-LTHVJ,Female,0,Yes,Yes,1,2,0,Electronic check,81.05,2227.1,Yes,27.47809994,27,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,3,11/3/2018,81.05,Month-to-Month,One Line,Fiber Optic
0257-KXZGU,Female,0,Yes,Yes,2,1,0,Bank transfer (automatic),62.45,2045.55,No,32.755004,33,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,6/3/2018,62.45,Month-to-Month,Two or More Lines,DSL
0257-ZESQC,Female,1,Yes,No,1,2,0,Bank transfer (automatic),75.2,1929.35,Yes,25.65625,26,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,1,1/3/2019,75.2,Month-to-Month,One Line,Fiber Optic
0258-NOKBL,Male,0,No,No,1,2,0,Electronic check,90.4,268.45,No,2.969579646,3,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,12/3/2020,90.4,Month-to-Month,One Line,Fiber Optic
0259-GBZSH,Male,0,No,No,2,2,0,Electronic check,85.65,181.5,Yes,2.119089317,2,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,12/3/2020,85.65,Month-to-Month,Two or More Lines,Fiber Optic
0260-ZDLGK,Female,0,No,Yes,1,1,0,Mailed check,72.9,651.4,Yes,8.935528121,9,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,2,6/3/2020,72.9,Month-to-Month,One Line,DSL
0263-FJTQO,Male,0,Yes,Yes,2,1,2,Credit card (automatic),70.5,3486.65,No,49.45602837,49,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,1/3/2017,70.5,2 Year,Two or More Lines,DSL
0264-CNITK,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),20.1,1389.6,No,69.13432836,69,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,3,5/3/2015,20.1,2 Year,One Line,No Internet Service
0265-EDXBD,Male,1,Yes,No,2,2,0,Electronic check,74.9,2303.35,Yes,30.75233645,31,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,1,8/3/2018,74.9,Month-to-Month,Two or More Lines,Fiber Optic
0265-PSUAE,Female,0,Yes,Yes,1,2,0,Bank transfer (automatic),100.7,1522.7,No,15.12115194,15,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,11/3/2019,100.7,Month-to-Month,One Line,Fiber Optic
0266-CLZKZ,Female,0,Yes,Yes,2,2,2,Bank transfer (automatic),105.65,6717.9,No,63.58637009,64,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,11/3/2015,105.65,2 Year,Two or More Lines,Fiber Optic
0266-GMEAO,Male,0,Yes,Yes,2,2,2,Credit card (automatic),114.3,8058.55,No,70.50349956,71,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,4/3/2015,114.3,2 Year,Two or More Lines,Fiber Optic
0268-QKIWO,Female,0,No,No,1,0,0,Electronic check,19.75,58.85,Yes,2.979746835,3,TRUE,TRUE,TRUE,FALSE,TRUE,Phone Only,0,12/3/2020,19.75,Month-to-Month,One Line,No Internet Service
0269-XFESX,Male,0,Yes,Yes,2,0,1,Mailed check,24.35,538.5,No,22.11498973,22,FALSE,FALSE,TRUE,FALSE,FALSE,Phone Only,3,4/3/2019,24.35,1 Year,Two or More Lines,No Internet Service
0270-THENM,Male,0,Yes,Yes,2,1,2,Bank transfer (automatic),69.85,5102.35,No,73.04724409,73,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,1/3/2015,69.85,2 Year,Two or More Lines,DSL
0274-JKUJR,Male,0,Yes,Yes,0,1,0,Mailed check,58.85,465.7,No,7.913338997,8,FALSE,FALSE,FALSE,TRUE,FALSE,Internet Only,3,7/3/2020,58.85,Month-to-Month,No Phone Service,DSL
0277-BKSQP,Male,0,Yes,Yes,1,1,0,Electronic check,54.4,475.1,No,8.733455882,9,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,6/3/2020,54.4,Month-to-Month,One Line,DSL
0277-ORXQS,Male,0,Yes,Yes,0,1,2,Bank transfer (automatic),50.55,3364.55,No,66.55885262,67,FALSE,FALSE,FALSE,TRUE,FALSE,Internet Only,3,8/3/2015,50.55,2 Year,No Phone Service,DSL
0278-YXOOG,Male,0,No,No,1,0,0,Mailed check,21.05,113.85,Yes,5.408551069,5,FALSE,TRUE,TRUE,FALSE,TRUE,Phone Only,0,9/3/2020,21.05,Month-to-Month,One Line,No Internet Service
0280-XJGEX,Male,0,No,No,2,2,0,Bank transfer (automatic),103.7,5036.3,Yes,48.56605593,49,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,2/3/2017,103.7,Month-to-Month,Two or More Lines,Fiber Optic
0281-CNTZX,Male,0,Yes,No,1,0,2,Bank transfer (automatic),19.95,1234.8,No,61.89473684,62,FALSE,FALSE,TRUE,FALSE,FALSE,Phone Only,1,1/3/2016,19.95,2 Year,One Line,No Internet Service
0282-NVSJS,Female,1,Yes,Yes,0,1,0,Mailed check,29.3,355.9,No,12.14675768,12,TRUE,FALSE,FALSE,TRUE,FALSE,Internet Only,3,2/3/2020,29.3,Month-to-Month,No Phone Service,DSL
0285-INHLN,Male,0,Yes,Yes,1,1,0,Credit card (automatic),54.75,1510.3,No,27.58538813,28,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,11/3/2018,54.75,Month-to-Month,One Line,DSL
0289-IVARM,Female,0,No,No,1,1,0,Electronic check,60.55,1982.6,No,32.74318745,33,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,6/3/2018,60.55,Month-to-Month,One Line,DSL
0292-WEGCH,Female,0,Yes,Yes,2,1,0,Electronic check,86.2,4524.05,No,52.48317865,52,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,10/3/2016,86.2,Month-to-Month,Two or More Lines,DSL
0295-PPHDO,Male,0,No,No,2,2,0,Electronic check,95.45,95.45,Yes,1,1,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,1/3/2021,95.45,Month-to-Month,Two or More Lines,Fiber Optic
0295-QVKPB,Male,0,No,No,1,1,0,Credit card (automatic),63.95,318.1,No,4.974198593,5,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,10/3/2020,63.95,Month-to-Month,One Line,DSL
0297-RBCSG,Male,0,No,No,1,1,1,Bank transfer (automatic),65.35,1231.85,No,18.85003826,19,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,8/3/2019,65.35,1 Year,One Line,DSL
0298-XACET,Male,0,Yes,Yes,0,1,2,Mailed check,50.2,2554,No,50.87649402,51,FALSE,FALSE,FALSE,TRUE,FALSE,Internet Only,3,12/3/2016,50.2,2 Year,No Phone Service,DSL
0301-FIDRB,Female,0,Yes,Yes,0,1,2,Bank transfer (automatic),63.8,4684.3,No,73.42163009,73,TRUE,FALSE,FALSE,TRUE,FALSE,Internet Only,3,1/3/2015,63.8,2 Year,No Phone Service,DSL
0301-KOBTQ,Male,0,No,No,1,0,2,Bank transfer (automatic),20.05,614.45,No,30.64588529,31,FALSE,FALSE,TRUE,FALSE,FALSE,Phone Only,0,8/3/2018,20.05,2 Year,One Line,No Internet Service
0302-JOIVN,Female,0,Yes,No,1,2,0,Electronic check,101.15,842.9,Yes,8.333168562,8,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,1,6/3/2020,101.15,Month-to-Month,One Line,Fiber Optic
0303-UNCIP,Male,0,No,No,2,1,1,Mailed check,65,2531.8,No,38.95076923,39,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,12/3/2017,65,1 Year,Two or More Lines,DSL
0303-WMMRN,Male,0,No,No,1,0,0,Mailed check,19.25,86.05,No,4.47012987,4,FALSE,FALSE,TRUE,FALSE,FALSE,Phone Only,0,10/3/2020,19.25,Month-to-Month,One Line,No Internet Service
0305-SQECB,Female,0,No,Yes,0,1,1,Mailed check,36.05,402.6,No,11.16782247,11,TRUE,FALSE,FALSE,TRUE,FALSE,Internet Only,2,3/3/2020,36.05,1 Year,No Phone Service,DSL
0306-JAELE,Male,0,No,No,1,2,0,Electronic check,96.1,453.4,Yes,4.718002081,5,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,10/3/2020,96.1,Month-to-Month,One Line,Fiber Optic
0307-BCOPK,Female,0,No,No,1,0,1,Mailed check,19.05,326.65,No,17.14698163,17,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,0,9/3/2019,19.05,1 Year,One Line,No Internet Service
0308-GIQJT,Male,1,No,No,2,2,1,Bank transfer (automatic),105.75,7382.85,No,69.8141844,70,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,5/3/2015,105.75,1 Year,Two or More Lines,Fiber Optic
0308-IVGOK,Female,0,No,No,0,1,1,Credit card (automatic),40.4,422.6,No,10.46039604,10,TRUE,FALSE,FALSE,TRUE,FALSE,Internet Only,0,4/3/2020,40.4,1 Year,No Phone Service,DSL
0310-MVLET,Female,0,Yes,Yes,2,2,0,Electronic check,99.15,6010.05,Yes,60.61573374,61,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,3,2/3/2016,99.15,Month-to-Month,Two or More Lines,Fiber Optic
0310-SUCIN,Female,0,Yes,No,1,1,1,Bank transfer (automatic),84.8,6046.1,No,71.29834906,71,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,3/3/2015,84.8,1 Year,One Line,DSL
0310-VQXAM,Male,0,No,No,1,0,0,Mailed check,19.85,178.8,No,9.007556675,9,FALSE,FALSE,TRUE,FALSE,FALSE,Phone Only,0,5/3/2020,19.85,Month-to-Month,One Line,No Internet Service
0311-QYWSS,Female,0,No,No,1,1,0,Electronic check,49.45,314.6,No,6.3619818,6,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,8/3/2020,49.45,Month-to-Month,One Line,DSL
0311-UNPFF,Female,0,No,No,1,2,0,Bank transfer (automatic),88.8,2274.35,Yes,25.61204955,26,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,1/3/2019,88.8,Month-to-Month,One Line,Fiber Optic
0314-TKOSI,Female,0,No,No,1,1,0,Mailed check,55.15,322.9,No,5.85494107,6,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,9/3/2020,55.15,Month-to-Month,One Line,DSL
0315-LVCRK,Male,0,No,No,1,2,0,Electronic check,84.8,888.75,No,10.48054245,10,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,4/3/2020,84.8,Month-to-Month,One Line,Fiber Optic
0318-QUUOB,Male,0,Yes,No,1,2,0,Electronic check,80.55,80.55,Yes,1,1,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,1,1/3/2021,80.55,Month-to-Month,One Line,Fiber Optic
0318-ZOPWS,Female,0,Yes,No,1,0,2,Bank transfer (automatic),20.15,973.35,No,48.30521092,48,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,1,2/3/2017,20.15,2 Year,One Line,No Internet Service
0319-QZTCO,Female,0,Yes,Yes,1,1,0,Credit card (automatic),58.7,168.6,No,2.872231687,3,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,12/3/2020,58.7,Month-to-Month,One Line,DSL
0320-DWVTU,Female,0,No,No,1,2,2,Mailed check,99.5,5424.25,No,54.51507538,55,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,8/3/2016,99.5,2 Year,One Line,Fiber Optic
0320-JDNQG,Male,0,Yes,Yes,1,2,0,Electronic check,99.85,2331.3,Yes,23.34802203,23,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,3,3/3/2019,99.85,Month-to-Month,One Line,Fiber Optic
0322-CHQRU,Male,0,No,No,1,1,0,Electronic check,45.35,89.5,Yes,1.97353914,2,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,1/3/2021,45.35,Month-to-Month,One Line,DSL
0322-YINQP,Male,0,No,No,1,1,0,Mailed check,48.55,48.55,Yes,1,1,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,1/3/2021,48.55,Month-to-Month,One Line,DSL
0323-XWWTN,Male,0,No,Yes,2,0,2,Mailed check,26.4,121.25,No,4.59280303,5,FALSE,FALSE,TRUE,FALSE,FALSE,Phone Only,2,10/3/2020,26.4,2 Year,Two or More Lines,No Internet Service
0324-BRPCJ,Female,1,Yes,No,2,2,0,Electronic check,100.2,6851.65,Yes,68.37974052,68,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,1,6/3/2015,100.2,Month-to-Month,Two or More Lines,Fiber Optic
0325-XBFAC,Male,0,No,No,1,2,0,Electronic check,94.7,740.3,Yes,7.817317846,8,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,7/3/2020,94.7,Month-to-Month,One Line,Fiber Optic
0326-VDYXE,Female,0,Yes,No,2,2,1,Electronic check,97.65,6982.5,No,71.50537634,72,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,3/3/2015,97.65,1 Year,Two or More Lines,Fiber Optic
0327-WFZSY,Male,0,Yes,Yes,2,2,1,Electronic check,100,3835.55,No,38.3555,38,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,12/3/2017,100,1 Year,Two or More Lines,Fiber Optic
0328-GRPMV,Female,0,No,No,1,2,0,Electronic check,70.1,70.1,Yes,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,1/3/2021,70.1,Month-to-Month,One Line,Fiber Optic
0329-GTIAJ,Female,0,No,No,1,2,0,Electronic check,97.9,315.3,Yes,3.220633299,3,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,11/3/2020,97.9,Month-to-Month,One Line,Fiber Optic
0330-BGYZE,Male,0,Yes,No,2,2,1,Bank transfer (automatic),102.5,6157.6,No,60.07414634,60,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,2/3/2016,102.5,1 Year,Two or More Lines,Fiber Optic
0330-IVZHA,Female,0,Yes,No,1,2,0,Electronic check,69.95,330.15,Yes,4.719799857,5,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,1,10/3/2020,69.95,Month-to-Month,One Line,Fiber Optic
0334-GDDSO,Male,1,No,No,2,2,0,Electronic check,81.35,233.7,Yes,2.872771973,3,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,12/3/2020,81.35,Month-to-Month,Two or More Lines,Fiber Optic
0334-ZFJSR,Female,0,Yes,No,2,1,1,Credit card (automatic),66.05,3462.1,No,52.41635125,52,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,10/3/2016,66.05,1 Year,Two or More Lines,DSL
0336-KXKFK,Male,0,No,No,0,1,2,Credit card (automatic),61.2,4390.25,No,71.73611111,72,FALSE,FALSE,FALSE,TRUE,FALSE,Internet Only,0,3/3/2015,61.2,2 Year,No Phone Service,DSL
0336-PIKEI,Male,1,Yes,No,1,1,2,Bank transfer (automatic),74.4,5360.75,No,72.0530914,72,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,2/3/2015,74.4,2 Year,One Line,DSL
0337-CNPZE,Female,0,No,No,2,2,0,Electronic check,106.3,4443.45,Yes,41.80103481,42,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,9/3/2017,106.3,Month-to-Month,Two or More Lines,Fiber Optic
0343-QLUZP,Male,0,No,No,0,1,2,Bank transfer (automatic),39.6,2424.5,No,61.22474747,61,FALSE,FALSE,FALSE,TRUE,FALSE,Internet Only,0,1/3/2016,39.6,2 Year,No Phone Service,DSL
0345-HKJVM,Female,0,No,No,1,2,0,Electronic check,89.3,577.6,Yes,6.468085106,6,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,8/3/2020,89.3,Month-to-Month,One Line,Fiber Optic
0345-XMMUG,Female,0,Yes,No,2,2,2,Credit card (automatic),108.9,4854.3,No,44.57575758,45,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,6/3/2017,108.9,2 Year,Two or More Lines,Fiber Optic
0347-UBKUZ,Female,0,No,No,1,0,0,Mailed check,19.9,320.45,No,16.10301508,16,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,0,10/3/2019,19.9,Month-to-Month,One Line,No Internet Service
0348-SDKOL,Female,0,Yes,No,2,2,0,Credit card (automatic),102.1,5885.4,Yes,57.64348678,58,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,1,5/3/2016,102.1,Month-to-Month,Two or More Lines,Fiber Optic
0354-VXMJC,Male,0,Yes,Yes,1,0,2,Credit card (automatic),19.6,426.65,No,21.76785714,22,FALSE,FALSE,TRUE,FALSE,FALSE,Phone Only,3,5/3/2019,19.6,2 Year,One Line,No Internet Service
0354-WYROK,Female,1,Yes,Yes,1,2,0,Electronic check,98.9,2911.3,Yes,29.43680485,29,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,3,9/3/2018,98.9,Month-to-Month,One Line,Fiber Optic
0356-ERHVT,Male,0,Yes,No,1,1,0,Bank transfer (automatic),45.9,521.9,No,11.37037037,11,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,3/3/2020,45.9,Month-to-Month,One Line,DSL
0356-OBMAC,Female,1,No,No,2,2,2,Bank transfer (automatic),99.9,5706.3,No,57.12012012,57,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,5/3/2016,99.9,2 Year,Two or More Lines,Fiber Optic
0357-NVCRI,Female,0,No,Yes,1,0,0,Credit card (automatic),20.05,471.7,No,23.52618454,24,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,2,3/3/2019,20.05,Month-to-Month,One Line,No Internet Service
0361-HJRDX,Female,0,No,No,0,1,2,Credit card (automatic),64.35,4539.6,No,70.54545455,71,TRUE,FALSE,FALSE,TRUE,FALSE,Internet Only,0,4/3/2015,64.35,2 Year,No Phone Service,DSL
0362-RAOQO,Female,0,No,No,1,0,2,Credit card (automatic),19.65,830.25,No,42.2519084,42,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,0,8/3/2017,19.65,2 Year,One Line,No Internet Service
0362-ZBZWJ,Male,0,No,No,2,2,0,Electronic check,84.9,3067.2,Yes,36.12720848,36,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,2/3/2018,84.9,Month-to-Month,Two or More Lines,Fiber Optic
0363-QJVFX,Male,0,No,No,2,2,0,Credit card (automatic),108.15,3432.9,Yes,31.74202497,32,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,7/3/2018,108.15,Month-to-Month,Two or More Lines,Fiber Optic
